0,1,2,3,4,5,6,7,8
Blake,55%,16.2,16.2,-0.0,+8.6,+1.2,+7.4,+2.9
Fernandez,50%,17.4,13.7,+3.6,+5.7,+4.9,+0.8,+2.5
Przybilla,49%,17.5,17.7,-0.2,+7.3,+3.4,+3.9,+1.5
Oden,33%,20.3,21.3,-1.0,+6.2,+4.8,+1.4,-0.0
Batum,37%,14.4,15.5,-1.0,+6.1,+4.8,+1.3,-0.1
Outlaw,57%,17.0,16.7,+0.3,+3.4,+7.8,-4.3,-1.6
Rodriguez,31%,14.1,15.7,-1.6,+0.2,+7.6,-7.3,-3.9
Bayless,17%,9.4,18.1,-8.7,-1.7,+6.7,-8.4,-8.6
Frye,19%,11.4,20.5,-9.1,-7.8,+8.3,-16.1,-11.9
Ruffin,1%,11.6,29.4,-17.8,-13.5,+5.5,-19.0,-18.3
Diogu,2%,12.5,25.1,-12.6,-33.6,+6.0,-39.6,-23.4
Randolph,1%,21.5,27.8,-6.4,-45.1,+5.8,-50.9,-24.2
Webster,0%,-8.7,53.2,-61.9,-54.9,+5.4,-60.2,-61.2
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Roland
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Gooden,1%,20.9,6.9,+14.0,+1.8,-8.7,+10.6,+12.6
McCants,12%,19.2,12.8,+6.3,-3.4,-9.4,+5.9,+6.2
Martin,49%,21.3,14.7,+6.6,-7.4,-9.8,+2.4,+4.9
Diogu,4%,27.5,18.4,+9.1,-14.2,-8.5,-5.7,+3.2
Thomas,2%,10.1,10.7,-0.6,-4.7,-8.7,+4.1,+1.3
Jackson,37%,13.8,15.2,-1.3,-6.1,-10.2,+4.0,+0.8
Thompson,58%,15.5,20.7,-5.2,-6.1,-12.2,+6.2,-0.6
Miller,34%,17.6,20.4,-2.9,-8.5,-8.8,+0.3,-1.6
Salmons,50%,17.7,17.8,-0.2,-10.9,-6.4,-4.5,-1.9
Williams,8%,13.7,19.6,-5.9,-5.8,-8.9,+3.1,-2.3
Udrih,57%,13.7,19.4,-5.7,-7.6,-10.0,+2.4,-2.5
Garcia,50%,15.6,17.5,-1.8,-10.5,-6.9,-3.6,-2.5
Douby,6%,9.2,17.8,-8.7,-3.2,-9.0,+5.8,-2.9
Nocioni,18%,15.3,23.9,-8.6,-5.3,-9.4,+4.2,-3.5
Moore,19%,9.7,20.0,-10.3,-8.2,-8.8,+0.6,-5.9
Hawes,57%,14.6,20.4,-5.8,-11.4,-5.1,-6.3,-6.0
Solomon,4%,14.1,17.1,-3.0,-20.6,-8.1,-12.5,-6.8
Brown,17%,8.7,20.2,-11.5,-12.7,-7.8,-4.8,-8.9
Greene,18%,5.9,20.2,-14.3,-10.8,-8.2,-2.6,-9.6
Booth,1%,12.2,25.6,-13.4,-21.0,-8.5,-12.6,-13.0
Simmons,1%,-8.6,5.0,-13.6,-45.4,-8.4,-36.9,-22.9
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Roland
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Mensah-Bonsu,0%,39.9,19.8,+20.1,+43.6,+3.5,+40.0,+28.1
Parker,62%,25.9,16.8,+9.1,+6.2,-0.3,+6.5,+8.1
Ahearn,0%,14.7,12.8,+1.9,+20.4,+3.6,+16.8,+7.8
Duncan,63%,27.2,16.4,+10.8,+4.9,+1.7,+3.2,+7.8
Ginobili,30%,25.4,14.4,+11.0,+3.6,+3.8,-0.1,+6.6
Williams,0%,51.4,14.4,+37.0,-42.4,+3.8,-46.1,+3.8
Bonner,48%,16.8,18.3,-1.5,+8.4,-0.7,+9.1,+2.7
Hairston,4%,13.4,10.1,+3.3,+0.6,+3.8,-3.2,+0.7
Thomas,35%,15.8,15.6,+0.1,+3.9,+3.6,+0.3,+0.2
Mason,63%,13.3,15.6,-2.3,+4.3,+2.7,+1.6,-0.7
Gooden,8%,21.1,17.0,+4.1,-4.1,+4.4,-8.4,-0.9
Finley,59%,12.8,14.6,-1.8,+3.5,+4.0,-0.5,-1.3
Udoka,26%,10.8,15.1,-4.3,+5.5,+3.1,+2.4,-1.6
Hill,32%,13.1,17.7,-4.6,+0.9,+5.0,-4.1,-4.4
Tolliver,5%,8.8,16.4,-7.6,+1.4,+3.8,-2.5,-5.5
Farmer,1%,0.7,12.3,-11.6,+6.2,+3.7,+2.5,-5.9
Vaughn,7%,8.6,11.7,-3.2,-5.8,+4.5,-10.2,-6.0
Oberto,17%,11.9,19.0,-7.1,-3.6,+5.2,-8.8,-7.8
Bowen,38%,6.1,14.3,-8.2,-0.9,+6.5,-7.4,-7.9
Croshere,1%,5.3,21.5,-16.2,-19.0,+3.8,-22.8,-18.9
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Roland
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Bosh,74%,24.7,18.3,+6.3,-1.4,-6.8,+5.5,+6.0
Calderon,59%,20.9,16.8,+4.2,-2.1,-3.8,+1.6,+3.2
Moon,35%,15.9,14.5,+1.3,+0.8,-4.7,+5.5,+3.0
Humphries,7%,18.4,17.7,+0.7,+0.0,-3.0,+3.0,+1.6
Marion,24%,18.4,16.2,+2.2,-2.3,-3.0,+0.6,+1.6
Parker,67%,13.7,14.9,-1.2,-1.7,-5.1,+3.4,+0.7
Mensah-Bonsu,7%,14.8,18.7,-3.9,-2.0,-2.9,+0.9,-2.0
O'Neal,31%,17.3,18.6,-1.3,-5.3,-1.7,-3.6,-2.2
Douby,2%,18.7,18.5,+0.1,-8.5,-2.7,-5.8,-2.2
O'Bryant,4%,14.9,24.0,-9.1,+3.9,-3.1,+7.0,-2.7
Solomon,14%,14.0,18.0,-4.0,-5.0,-2.4,-2.6,-3.4
Bargnani,62%,16.5,18.9,-2.4,-4.9,+0.5,-5.4,-3.6
Ukic,22%,11.1,15.6,-4.6,-5.0,-2.2,-2.8,-3.9
Graham,39%,13.5,19.3,-5.9,-4.0,-2.0,-1.9,-4.3
Kapono,46%,10.1,16.8,-6.7,-3.6,-2.1,-1.5,-4.6
Voskuhl,6%,0.9,24.5,-23.5,-0.2,-3.0,+2.8,-13.0
Adams,1%,0.8,22.2,-21.4,-13.0,-2.7,-10.3,-17.0
Banks,1%,4.7,20.4,-15.7,-26.1,-2.6,-23.5,-18.8
Jawai,0%,-8.1,16.2,-24.3,-20.0,-2.7,-17.3,-21.5
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Roland
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Kirilenko,46%,18.7,10.1,+8.6,+7.0,-1.1,+8.1,+8.4
Millsap,58%,20.7,17.2,+3.5,+5.6,-1.4,+7.0,+4.9
Williams,63%,23.3,16.3,+7.1,+3.1,+1.9,+1.2,+4.7
Harpring,17%,13.8,11.9,+2.0,+3.1,+2.5,+0.6,+1.4
Brewer,66%,17.9,13.7,+4.3,+1.5,+4.8,-3.3,+1.2
Okur,61%,19.6,19.5,+0.2,+3.3,+1.6,+1.6,+0.8
Koufos,14%,16.9,14.2,+2.8,-1.0,+3.2,-4.2,-0.0
Knight,24%,10.8,13.6,-2.8,+4.0,+2.2,+1.9,-0.9
Korver,47%,13.6,17.6,-4.0,+3.9,+1.4,+2.5,-1.4
Boozer,30%,19.4,21.6,-2.2,-1.5,+4.4,-5.9,-3.7
Miles,41%,13.2,17.3,-4.0,+0.5,+4.1,-3.5,-3.8
Fesenko,4%,14.6,25.3,-10.7,+1.5,+2.7,-1.1,-6.9
Price,19%,9.6,20.9,-11.3,-2.7,+3.8,-6.5,-9.4
Almond,6%,8.1,17.1,-8.9,-7.5,+3.3,-10.9,-9.7
Collins,5%,6.5,27.3,-20.8,-5.5,+3.1,-8.5,-15.9
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Roland
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Arenas,2%,21.3,13.5,+7.8,+1.5,-7.6,+9.1,+8.3
Jamison,79%,23.0,18.6,+4.4,-7.4,-7.5,+0.1,+2.7
Butler,66%,21.0,17.6,+3.4,-7.1,-8.2,+1.2,+2.5
Young,47%,14.6,15.7,-1.1,-3.6,-10.8,+7.3,+2.2
Blatche,43%,16.7,18.4,-1.7,-5.6,-8.9,+3.2,+0.3
Songaila,39%,15.6,19.6,-4.0,-3.9,-9.7,+5.7,-0.1
Haywood,4%,16.7,22.2,-5.5,-7.7,-7.4,-0.2,-3.4
James,40%,11.1,16.8,-5.7,-8.3,-6.9,-1.4,-4.0
McGee,29%,19.1,22.0,-3.0,-12.3,-5.5,-6.8,-4.5
Crittenton,29%,11.5,18.5,-7.0,-8.7,-6.9,-1.8,-4.9
McGuire,53%,12.2,18.9,-6.7,-8.5,-6.2,-2.3,-5.0
Daniels,7%,12.1,20.1,-7.9,-10.3,-7.2,-3.1,-6.0
Dixon,21%,10.3,20.1,-9.7,-8.4,-7.2,-1.1,-6.3
Brown,6%,8.8,21.4,-12.6,-6.8,-7.5,+0.7,-7.3
Stevenson,23%,7.8,19.2,-11.4,-9.3,-6.9,-2.4,-7.8
Pecherov,7%,16.2,28.3,-12.1,-10.9,-7.2,-3.7,-8.8
Thomas,8%,11.3,22.4,-11.1,-15.9,-6.7,-9.1,-10.3
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Horford,72%,21.7,16.2,+5.5,+7.7,-3.2,+10.9,+7.6
Josh.Smith,72%,23.5,17.8,+5.6,+6.6,-0.5,+7.1,+6.2
Johnson,73%,21.6,14.2,+7.4,+5.8,+1.6,+4.2,+6.1
Crawford,62%,20.6,16.4,+4.2,+5.0,+4.1,+0.9,+2.9
Bibby,55%,14.3,17.0,-2.7,+7.9,+0.6,+7.3,+1.3
Williams,62%,14.7,15.8,-1.1,+4.7,+4.5,+0.2,-0.6
Pachulia,27%,14.7,17.4,-2.6,-0.6,+6.6,-7.2,-4.4
Evans,33%,13.6,19.7,-6.0,-0.4,+7.1,-7.5,-6.6
West,4%,11.3,14.0,-2.7,-7.8,+5.1,-12.9,-6.7
Teague,18%,12.5,18.8,-6.4,-2.7,+6.2,-8.9,-7.4
Hunter,1%,9.0,4.2,+4.8,-21.8,+4.8,-26.7,-7.8
Joe.Smith,15%,12.8,23.0,-10.3,-1.4,+5.7,-7.0,-9.0
Morris,3%,16.4,26.5,-10.1,-5.8,+5.0,-10.7,-10.3
Collins,3%,1.4,15.1,-13.7,-4.2,+4.9,-9.1,-11.8
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Garnett,52%,22.2,14.6,+7.6,+7.2,-0.3,+7.5,+7.5
R.Allen,71%,17.1,14.4,+2.7,+7.1,-4.9,+12.0,+6.4
Rondo,75%,21.6,16.6,+5.0,+4.9,-0.2,+5.1,+5.1
Pierce,61%,20.6,14.8,+5.7,+5.0,+1.5,+3.5,+4.8
Perkins,54%,17.0,17.0,+0.1,+6.4,+0.4,+6.0,+2.4
House,21%,13.6,14.9,-1.2,+4.6,+3.4,+1.2,-0.2
Lafayette,1%,15.0,-0.3,+15.3,-20.2,+3.8,-23.9,-0.4
Finley,8%,13.7,11.7,+2.0,-0.5,+4.0,-4.5,-0.6
Hudson,2%,9.8,12.8,-3.0,+5.5,+3.6,+1.8,-1.1
T.Allen,23%,16.0,14.6,+1.4,-1.5,+5.1,-6.6,-1.8
Daniels,24%,11.0,13.1,-2.2,+1.1,+4.4,-3.4,-2.7
Giddens,2%,8.6,9.7,-1.1,-1.5,+3.8,-5.2,-2.8
Williams,15%,16.0,20.4,-4.4,+2.3,+3.9,-1.6,-3.3
Wallace,45%,15.1,18.8,-3.7,+1.4,+5.5,-4.1,-3.9
Davis,24%,13.1,18.5,-5.4,-4.3,+6.1,-10.4,-7.4
Robinson,10%,15.8,21.1,-5.2,-6.9,+4.8,-11.7,-7.8
Scalabrine,12%,4.3,18.8,-14.5,-6.3,+5.0,-11.3,-13.2
Walker,1%,8.7,39.9,-31.2,-16.4,+3.8,-20.2,-26.8
Landry,0%,-31.0,-15.5,-15.5,-84.7,+3.7,-88.4,-44.7
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Dooling,25%,13.1,12.6,+0.5,-4.0,-10.7,+6.8,+3.0
Lopez,77%,22.5,19.9,+2.7,-9.4,-8.0,-1.5,+1.0
T.Williams,45%,13.2,16.6,-3.4,-7.0,-10.7,+3.7,-0.6
Lee,60%,14.6,16.7,-2.2,-8.4,-10.1,+1.8,-0.6
Humphries,23%,17.2,18.9,-1.7,-8.7,-9.2,+0.5,-0.8
Simmons,10%,9.3,14.2,-5.0,-5.2,-9.5,+4.3,-1.3
Yi,42%,14.0,20.2,-6.2,-6.4,-11.0,+4.5,-1.9
Harris,56%,18.3,20.1,-1.8,-10.4,-7.4,-3.0,-2.3
S.Williams,6%,7.9,14.6,-6.8,-5.5,-9.3,+3.8,-2.5
Douglas-Roberts,44%,13.0,16.1,-3.1,-10.3,-8.2,-2.1,-2.7
Boone,26%,15.5,20.6,-5.1,-10.9,-8.4,-2.5,-4.1
Hayes,26%,11.1,21.0,-9.9,-7.2,-9.8,+2.6,-4.9
Alston,19%,9.9,17.9,-7.9,-11.0,-8.6,-2.4,-5.7
Quinn,6%,10.6,23.3,-12.7,-9.9,-9.0,-0.9,-8.0
Hassell,28%,7.4,17.5,-10.1,-15.3,-6.7,-8.7,-9.5
Battie,3%,7.8,17.4,-9.6,-19.0,-8.7,-10.3,-9.9
Najera,5%,8.1,22.9,-14.9,-16.0,-8.7,-7.2,-11.8
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Bell,4%,14.6,10.1,+4.5,+12.2,+1.0,+11.2,+7.2
Wallace,78%,20.7,14.0,+6.7,+2.1,-0.8,+2.8,+5.2
Jackson,71%,17.7,14.4,+3.3,+2.4,-1.0,+3.4,+3.4
Mohammed,25%,22.0,16.8,+5.2,-0.4,+2.1,-2.5,+2.1
Felton,66%,17.1,15.7,+1.4,+2.3,-0.2,+2.5,+1.9
Diaw,73%,14.3,16.4,-2.1,+2.7,-1.9,+4.6,+0.6
Thomas,14%,19.3,16.8,+2.5,-3.5,+2.2,-5.8,-0.8
Brown,13%,14.2,14.5,-0.3,-1.1,+1.8,-2.9,-1.4
Henderson,9%,11.1,11.7,-0.6,-2.2,+1.8,-4.0,-2.0
Hughes,7%,12.7,12.2,+0.5,-3.9,+1.9,-5.8,-2.0
Ratliff,16%,12.3,16.8,-4.5,+2.8,+1.2,+1.6,-2.1
Murray,25%,12.9,18.5,-5.6,+3.6,+0.7,+2.9,-2.2
Ajinca,1%,7.2,15.1,-7.9,+6.4,+1.4,+5.0,-2.7
Augustin,37%,12.6,16.4,-3.8,+0.4,+2.1,-1.7,-3.0
Graham,20%,12.6,16.3,-3.7,-0.8,+2.0,-2.9,-3.4
Law,1%,8.6,20.2,-11.7,+10.2,+1.4,+8.9,-3.5
Chandler,29%,14.2,17.9,-3.7,-0.7,+2.4,-3.1,-3.5
Diop,7%,8.9,15.8,-6.9,+1.5,+1.4,+0.0,-4.1
Radmanovic,3%,9.3,14.1,-4.8,-5.8,+1.7,-7.5,-5.9
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Deng,67%,18.1,13.5,+4.6,+1.0,-6.8,+7.9,+5.9
Rose,72%,20.7,15.1,+5.7,-0.6,-4.1,+3.5,+4.8
Thomas,17%,18.5,13.2,+5.2,+0.7,-2.1,+2.8,+4.3
Law,3%,17.2,12.4,+4.8,-3.2,-1.6,-1.6,+2.2
D.Brown,2%,1.1,11.4,-10.3,+16.5,-2.0,+18.6,+1.3
Noah,48%,20.2,17.9,+2.3,-2.3,-1.0,-1.3,+0.8
Salmons,43%,14.3,13.7,+0.6,-1.2,-2.0,+0.8,+0.7
Miller,49%,14.6,17.6,-3.0,-0.5,-2.6,+2.1,-0.9
Gibson,55%,15.5,18.8,-3.3,-1.5,-1.8,+0.4,-1.9
Hinrich,62%,13.0,16.0,-3.0,-1.9,-1.1,-0.8,-2.1
Warrick,13%,17.5,18.1,-0.6,-5.7,-1.0,-4.7,-2.2
Murray,17%,13.6,18.7,-5.1,-5.0,-0.9,-4.1,-4.7
Pargo,21%,10.2,17.0,-6.7,-3.6,-1.1,-2.5,-5.0
Johnson,19%,11.7,17.3,-5.7,-8.4,-0.0,-8.4,-6.8
Richard,6%,7.5,20.2,-12.7,-5.6,-1.4,-4.2,-9.3
Hunter,3%,-2.0,14.5,-16.5,-4.7,-1.5,-3.2,-11.2
Gray,1%,8.3,22.4,-14.1,-22.2,-1.4,-20.8,-16.8
Alexander,1%,3.4,46.7,-43.2,-16.6,-1.5,-15.1,-32.0
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
C.Jackson,0%,-7.1,-12.5,+5.4,+48.3,+6.4,+41.9,+20.0
James,75%,35.0,12.9,+22.1,+10.5,-5.5,+16.0,+19.7
Varejao,55%,18.0,15.2,+2.8,+11.4,+0.6,+10.8,+6.0
Jamison,21%,19.2,16.3,+2.9,+9.1,+5.8,+3.2,+3.0
West,38%,15.7,15.0,+0.7,+6.6,+6.4,+0.2,+0.5
O'Neal,31%,20.3,17.9,+2.4,+3.7,+7.8,-4.0,-0.2
Parker,58%,11.3,14.9,-3.5,+8.5,+3.7,+4.8,-0.2
Gibson,27%,12.7,13.8,-1.1,+6.8,+6.4,+0.5,-0.5
Ilgauskas,34%,13.7,16.5,-2.8,+8.0,+5.7,+2.3,-0.8
M.Williams,60%,18.2,17.6,+0.6,+5.3,+8.3,-3.1,-0.9
Moon,27%,14.5,14.0,+0.5,+3.6,+7.6,-4.0,-1.3
Hickson,43%,17.3,18.9,-1.5,+1.6,+10.2,-8.6,-4.4
Telfair,2%,15.7,21.6,-5.9,-4.9,+6.7,-11.7,-8.2
Powe,6%,11.8,18.9,-7.1,-3.1,+7.1,-10.2,-8.3
J.Williams,19%,9.4,18.4,-9.1,-2.1,+8.5,-10.6,-9.7
Green,3%,14.0,20.2,-6.2,-8.8,+6.9,-15.7,-10.0
Jackson,3%,0.6,23.2,-22.6,-17.6,+7.2,-24.8,-23.5
Karl,0%,-48.7,42.8,-91.5,-45.6,+6.6,-52.1,-75.8
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Nowitzki,76%,25.9,16.5,+9.4,+5.5,-6.2,+11.7,+10.3
Kidd,72%,19.3,16.8,+2.5,+4.6,-2.3,+6.9,+4.3
Beaubois,18%,20.8,15.7,+5.1,+3.8,+2.5,+1.3,+3.6
Marion,60%,16.6,14.6,+2.0,+4.8,-0.4,+5.1,+3.3
Terry,64%,18.6,15.0,+3.6,+3.3,+1.5,+1.8,+2.9
Butler,23%,16.0,12.2,+3.8,+3.3,+2.5,+0.8,+2.6
Haywood,19%,18.2,17.0,+1.1,+6.2,+1.9,+4.3,+2.4
Dampier,32%,15.8,18.4,-2.6,+5.9,+1.2,+4.7,+0.3
Thomas,7%,17.1,18.6,-1.6,-2.2,+3.1,-5.3,-3.1
Howard,21%,13.5,17.1,-3.6,-2.0,+3.9,-6.0,-4.5
Singleton,5%,11.7,16.3,-4.6,-1.6,+2.9,-4.5,-4.6
Barea,39%,14.5,19.1,-4.6,-1.4,+5.3,-6.7,-5.5
Humphries,8%,16.7,21.2,-4.4,-4.0,+3.3,-7.2,-5.5
Gooden,26%,18.2,20.5,-2.3,-5.1,+5.4,-10.5,-5.6
Najera,12%,10.3,20.3,-10.1,+3.7,+2.6,+1.1,-5.6
Ross,8%,6.1,16.4,-10.2,-5.1,+3.3,-8.4,-9.5
Carroll,3%,8.2,21.1,-12.9,-5.2,+2.9,-8.1,-11.0
Stevenson,7%,3.8,14.8,-11.0,-7.9,+3.5,-11.4,-11.1
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Anthony,67%,24.9,15.9,+9.0,+5.2,+1.8,+3.4,+6.8
Nene,70%,21.2,17.5,+3.7,+5.6,+0.5,+5.1,+4.2
Billups,63%,22.7,16.8,+5.9,+4.1,+4.0,+0.1,+3.6
Smith,53%,17.0,13.7,+3.3,+5.9,+2.1,+3.8,+3.5
Andersen,43%,17.8,19.4,-1.6,+9.4,+0.1,+9.3,+2.8
Lawson,33%,18.4,16.2,+2.2,+6.1,+3.0,+3.1,+2.5
Martin,50%,15.3,16.6,-1.3,+3.3,+4.9,-1.6,-1.4
Afflalo,56%,12.2,15.6,-3.3,+3.9,+4.3,-0.3,-2.1
Petro,11%,12.4,18.9,-6.5,+1.2,+4.4,-3.2,-5.2
Carter,22%,11.6,17.4,-5.7,-1.8,+5.7,-7.5,-6.4
Graham,19%,12.0,20.7,-8.7,-2.5,+5.6,-8.2,-8.5
Allen,12%,6.8,23.7,-16.9,-12.5,+6.2,-18.7,-17.6
Balkman,2%,7.9,25.5,-17.6,-19.1,+4.6,-23.7,-20.1
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Stuckey,63%,17.5,14.9,+2.6,-2.1,-10.2,+8.1,+4.8
Wallace,50%,17.8,18.7,-0.9,-1.0,-9.2,+8.2,+2.8
Prince,42%,18.0,15.5,+2.6,-4.2,-5.7,+1.6,+2.2
Hamilton,39%,16.7,14.9,+1.8,-4.3,-5.6,+1.4,+1.6
Jerebko,56%,15.7,18.8,-3.1,-3.4,-7.2,+3.8,-0.3
Gordon,44%,15.8,18.1,-2.4,-5.4,-4.8,-0.6,-1.7
Maxiell,39%,15.8,18.4,-2.6,-5.9,-4.5,-1.4,-2.1
Villanueva,47%,18.2,19.7,-1.5,-7.5,-3.0,-4.6,-2.7
Daye,23%,14.6,20.9,-6.3,-5.9,-4.8,-1.1,-4.2
Atkins,16%,9.4,18.1,-8.8,-4.2,-5.2,+1.0,-4.8
Bynum,42%,15.5,20.1,-4.6,-8.7,-2.5,-6.2,-5.2
Brown,17%,9.2,20.7,-11.6,-7.7,-4.6,-3.2,-8.2
Wilcox,11%,13.4,19.4,-6.0,-15.8,-3.7,-12.0,-8.4
Summers,10%,8.7,20.4,-11.7,-12.3,-4.3,-8.1,-10.2
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Law,2%,23.7,22.5,+1.2,+16.7,-3.9,+20.7,+9.0
Azubuike,6%,22.1,15.4,+6.7,-8.5,-3.3,-5.2,+1.9
Morrow,51%,15.8,15.6,+0.1,-1.6,-5.7,+4.1,+1.7
Watson,45%,15.6,17.7,-2.1,+0.1,-6.6,+6.7,+1.4
Jackson,8%,16.3,15.9,+0.4,-1.8,-3.7,+2.0,+1.0
Maggette,53%,22.8,17.2,+5.6,-6.7,-0.2,-6.5,+0.7
Curry,73%,18.3,19.0,-0.8,-3.1,-5.0,+2.0,+0.3
Williams,20%,18.0,17.9,+0.0,-3.1,-3.7,+0.6,+0.3
Tolliver,36%,15.5,19.3,-3.8,+0.0,-5.6,+5.6,-0.0
Turiaf,22%,14.2,17.2,-3.0,-0.5,-4.5,+4.0,-0.2
Bell,1%,22.9,9.0,+13.9,-24.9,-3.5,-21.4,-0.2
Martin,7%,8.3,13.9,-5.6,+2.4,-4.0,+6.5,-0.8
Randolph,19%,21.0,21.3,-0.3,-4.7,-3.3,-1.4,-0.8
George,19%,13.1,18.4,-5.2,+0.8,-4.6,+5.5,-0.9
Ellis,67%,18.7,16.7,+2.0,-7.2,+3.8,-11.0,-3.2
Hunter,20%,13.7,24.3,-10.6,+0.1,-4.5,+4.6,-4.5
Biedrins,19%,14.9,22.1,-7.2,-7.9,-2.5,-5.4,-6.5
Karl,3%,8.1,19.7,-11.6,-10.7,-3.4,-7.3,-9.9
Radmanovic,19%,9.0,23.8,-14.8,-7.1,-2.8,-4.3,-10.6
Moore,10%,12.4,26.0,-13.6,-15.4,-2.2,-13.1,-13.4
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Dorsey,1%,12.5,18.9,-6.4,+21.2,-0.7,+21.8,+4.9
Martin,22%,19.0,13.1,+6.0,+1.5,-0.9,+2.4,+4.5
Landry,36%,23.4,18.7,+4.8,+1.4,-1.3,+2.7,+3.9
McGrady,1%,14.1,6.8,+7.3,-2.1,-0.3,-1.8,+3.7
Lowry,41%,17.2,17.0,+0.2,+3.1,-2.8,+5.8,+2.5
Budinger,37%,15.9,14.1,+1.8,+0.0,-0.6,+0.6,+1.3
Ariza,66%,15.1,13.8,+1.2,-0.2,-0.6,+0.4,+0.9
Brooks,73%,17.8,17.7,+0.1,-0.4,-0.2,-0.2,-0.0
Hill,9%,17.6,18.7,-1.1,+0.6,-0.5,+1.1,-0.2
Scola,67%,19.3,19.3,+0.0,-1.0,+1.0,-2.1,-0.8
Battier,54%,12.4,14.4,-2.0,-0.4,-0.4,+0.0,-1.2
Andersen,22%,13.7,20.3,-6.7,+1.7,-0.9,+2.6,-3.0
Hayes,45%,13.1,20.9,-7.7,+0.1,-0.7,+0.8,-4.3
Jeffries,8%,11.3,24.8,-13.5,-3.5,-0.1,-3.4,-9.4
Mensah-Bonsu,0%,17.7,14.8,+2.9,-30.4,-0.3,-30.1,-10.3
Temple,3%,9.5,18.0,-8.5,-15.0,+0.1,-15.1,-11.1
Taylor,8%,12.8,19.4,-6.6,-18.9,+1.2,-20.0,-12.0
Harris,2%,7.3,25.8,-18.5,-17.5,+0.0,-17.5,-18.1
Conroy,1%,-2.4,16.9,-19.3,-20.1,-0.2,-19.9,-19.5
Armstrong,1%,1.4,28.5,-27.1,-9.5,-0.3,-9.3,-20.0
Cook,1%,3.0,19.7,-16.6,-32.4,+0.0,-32.4,-22.9
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Granger,58%,22.4,14.7,+7.7,-0.8,-6.0,+5.2,+6.7
Price,22%,15.9,16.0,-0.0,+2.7,-4.6,+7.3,+2.9
Dunleavy,38%,15.0,12.4,+2.6,-1.7,-3.8,+2.1,+2.4
Head,21%,13.0,12.7,+0.3,+0.6,-4.0,+4.6,+2.0
Hibbert,52%,18.3,22.1,-3.8,+0.3,-6.5,+6.8,+0.4
McRoberts,13%,16.9,18.5,-1.6,-1.9,-3.2,+1.3,-0.5
Watson,59%,12.3,16.0,-3.7,-2.3,-4.1,+1.8,-1.5
Hansbrough,13%,16.6,17.8,-1.2,-5.4,-2.7,-2.7,-1.8
Foster,6%,11.0,15.9,-4.9,-1.5,-3.1,+1.6,-2.3
Rush,63%,11.0,14.2,-3.1,-3.9,-1.5,-2.4,-2.8
Murphy,59%,20.6,21.5,-0.9,-5.4,+0.5,-6.0,-2.9
Ford,30%,15.2,17.5,-2.3,-7.0,-1.3,-5.7,-3.7
D.Jones,48%,12.3,15.8,-3.5,-5.9,-0.4,-5.5,-4.3
S.Jones,17%,11.2,24.1,-12.9,-9.7,-1.6,-8.0,-10.9
Diener,1%,9.2,41.4,-32.2,-24.8,-2.9,-22.0,-28.1
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
